edad,ingreso_mensual,total_deuda_actual,historial_crediticio,antiguedad_laboral,numero_dependientes,tipo_vivienda,proposito_credito,monto_credito,ingreso_imputado,deuda_imputada_neutra,llavemod,llavehog,dictamen,score_final,dti_ratio,dti_clasificacion,reglas_activadas,n_reglas,n_compensaciones,errores_validacion,tiene_credito,algun_atraso,y_real,y_pred
32,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,1139020102,11390201,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
32,1800.0,540.0,2,4,1,Familiar,Consumo,10000.0,False,True,1139502102,11395021,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
26,2800.0,840.0,2,1,2,Familiar,Consumo,10000.0,False,True,1139907102,11399071,REVISION_MANUAL,70,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
21,2500.0,750.0,2,1,4,Familiar,Consumo,10000.0,False,True,1140202104,11402021,RECHAZADO,55,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
21,2000.0,600.0,2,4,1,Familiar,Consumo,10000.0,False,True,1141401102,11414011,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
22,1750.0,525.0,2,4,1,Familiar,Consumo,10000.0,False,True,1141705102,11417051,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
27,2000.0,600.0,2,2,3,Familiar,Consumo,10000.0,False,True,1142303103,11423031,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
30,2900.0,870.0,2,4,3,Familiar,Consumo,10000.0,False,True,1142405103,11424051,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
34,1000.0,300.0,2,1,2,Propia,Consumo,10000.0,False,True,1142603101,11426031,REVISION_MANUAL,74,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
70,150.0,45.0,2,1,3,Familiar,Negocio,2700.0,False,True,1144602101,11446021,REVISION_MANUAL,69,0.3,MODERADO,R001|R006,2,0,,True,False,1,0
48,6500.0,1950.0,2,0,2,Familiar,Consumo,10000.0,False,True,1144701101,11447011,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
41,5000.0,1500.0,2,1,3,Familiar,Consumo,10000.0,False,True,1145904101,11459041,REVISION_MANUAL,70,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
41,2000.0,600.0,2,0,2,Propia,Negocio,12000.0,True,True,1146006102,11460061,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R006,4,0,,True,False,1,0
51,750.0,225.0,2,2,1,Familiar,Consumo,10000.0,False,True,1146804101,11468041,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
54,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1148801101,11488011,REVISION_MANUAL,73,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
60,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,1149204101,11492041,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
45,1500.0,450.0,2,1,2,Propia,Consumo,10000.0,False,True,1150205101,11502051,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
42,2000.0,600.0,2,2,2,Familiar,Consumo,10000.0,False,True,1150504102,11505041,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
19,1000.0,300.0,2,2,4,Familiar,Consumo,10000.0,False,True,1151703104,11517031,RECHAZADO,43,0.3,MODERADO,R001|R009|R010,3,0,,True,False,1,0
74,1500.0,450.0,2,0,1,Propia,Consumo,10000.0,True,True,1152804101,11528041,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
70,1500.0,450.0,2,0,2,Propia,Consumo,10000.0,True,True,1153307101,11533071,RECHAZADO,55,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
27,3500.0,1050.0,2,2,3,Familiar,Consumo,10000.0,False,True,1153502103,11535021,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
68,2100.0,630.0,2,1,0,Propia,Consumo,10000.0,False,True,1154303101,11543031,REVISION_MANUAL,76,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
30,7000.0,2100.0,2,0,0,Familiar,Consumo,10000.0,True,True,1155505102,11555051,RECHAZADO,58,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
53,4000.0,1200.0,2,0,1,Familiar,Consumo,10000.0,True,True,1156401102,11564011,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
56,6000.0,1800.0,2,1,1,Familiar,Consumo,10000.0,False,True,1156705102,11567051,REVISION_MANUAL,72,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
49,800.0,240.0,2,2,2,Familiar,Consumo,10000.0,False,True,1158307102,11583071,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
48,2000.0,600.0,2,0,1,Familiar,Consumo,10000.0,True,True,1158819102,11588191,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
38,1200.0,360.0,2,1,0,Propia,Consumo,10000.0,False,True,1159604102,11596041,REVISION_MANUAL,77,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
44,2000.0,600.0,2,0,2,Propia,Consumo,10000.0,True,True,1161920102,11619201,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
72,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,1162105101,11621051,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
43,1800.0,540.0,2,1,1,Propia,Consumo,10000.0,False,True,1162403101,11624031,REVISION_MANUAL,76,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
74,2500.0,750.0,2,0,0,Familiar,Consumo,10000.0,True,True,1162620102,11626201,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
38,2000.0,600.0,2,0,2,Familiar,Consumo,10000.0,True,True,1163301102,11633011,RECHAZADO,42,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
48,1800.0,540.0,2,2,2,Familiar,Consumo,10000.0,False,True,1164405101,11644051,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
80,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1164904101,11649041,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
41,2100.0,630.0,2,4,3,Familiar,Consumo,10000.0,False,True,1165418101,11654181,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
64,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,1166102101,11661021,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
24,14000.0,4200.0,2,0,1,Familiar,Consumo,10000.0,True,True,1166304103,11663041,RECHAZADO,59,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
36,200.0,60.0,2,1,0,Familiar,Consumo,3600.0,False,True,1167405102,11674051,REVISION_MANUAL,62,0.3,MODERADO,R001,1,0,,True,False,1,0
62,3000.0,900.0,2,0,0,Propia,Consumo,10000.0,True,True,1167610101,11676101,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
30,1000.0,300.0,2,1,2,Propia,Consumo,10000.0,False,True,1168601101,11686011,REVISION_MANUAL,74,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
23,1800.0,540.0,2,2,1,Familiar,Consumo,10000.0,False,True,1169303103,11693031,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
20,2500.0,750.0,2,0,4,Familiar,Consumo,10000.0,True,True,1169902103,11699021,RECHAZADO,25,0.3,MODERADO,R001|R004|R009|R010|R012,5,1,,True,False,1,0
65,3000.0,900.0,2,0,2,Propia,Consumo,10000.0,True,True,1170203101,11702031,REVISION_MANUAL,66,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
19,1700.0,510.0,2,4,3,Familiar,Consumo,10000.0,False,True,1170401102,11704011,RECHAZADO,54,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
19,2200.0,660.0,2,4,2,Familiar,Consumo,10000.0,False,True,1170505104,11705051,RECHAZADO,56,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
35,1000.0,300.0,2,1,2,Familiar,Consumo,10000.0,False,True,1170903102,11709031,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
62,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1171302101,11713021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
38,400.0,120.0,2,1,1,Propia,Consumo,7200.0,False,True,1172403102,11724031,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
27,1000.0,300.0,2,2,2,Familiar,Consumo,10000.0,False,True,1172911102,11729111,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
28,2000.0,600.0,2,0,5,Familiar,Consumo,10000.0,True,True,1173002102,11730021,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
24,8000.0,2400.0,2,4,4,Familiar,Consumo,10000.0,False,True,1174301106,11743011,REVISION_MANUAL,69,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
34,4000.0,1200.0,2,0,3,Familiar,Consumo,10000.0,True,True,1174615101,11746151,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
65,7000.0,2100.0,2,0,2,Propia,Consumo,10000.0,True,True,1174704102,11747041,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
33,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,False,True,1175403102,11754031,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
20,500.0,150.0,2,1,1,Familiar,Consumo,9000.0,False,True,1175504102,11755041,RECHAZADO,46,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
37,2000.0,600.0,2,0,1,Familiar,Consumo,10000.0,True,True,1175920102,11759201,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
22,4000.0,1200.0,2,4,2,Familiar,Consumo,10000.0,False,True,1176301103,11763011,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
57,2000.0,600.0,2,1,0,Propia,Consumo,10000.0,False,True,1177901101,11779011,REVISION_MANUAL,76,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
29,1500.0,450.0,2,4,2,Familiar,Consumo,10000.0,False,True,1178016102,11780161,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
49,3000.0,900.0,2,1,2,Familiar,Consumo,10000.0,False,True,1178403101,11784031,REVISION_MANUAL,71,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
30,7000.0,2100.0,2,0,2,Familiar,Consumo,10000.0,True,True,1179603104,11796031,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
64,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,1181202102,11812021,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
25,7000.0,2100.0,2,0,4,Familiar,Consumo,10000.0,True,True,1181801105,11818011,RECHAZADO,42,0.3,MODERADO,R001|R004|R010|R012,4,1,,True,False,1,0
28,2000.0,600.0,2,2,1,Familiar,Consumo,10000.0,False,True,1182017102,11820171,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
38,10000.0,3000.0,2,1,1,Familiar,Consumo,10000.0,False,True,1182602101,11826021,REVISION_MANUAL,77,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
66,2000.0,600.0,2,0,0,Propia,Negocio,12000.0,True,True,1183604102,11836041,REVISION_MANUAL,72,0.3,MODERADO,R001|R004|R005|R006,4,0,,True,False,1,0
52,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,1183701102,11837011,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
29,1500.0,450.0,2,1,1,Familiar,Negocio,12000.0,False,True,1184002102,11840021,REVISION_MANUAL,73,0.3,MODERADO,R001|R006,2,0,,True,False,1,0
63,2000.0,600.0,2,1,0,Familiar,Consumo,10000.0,False,True,1184601101,11846011,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
30,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,False,True,1184803101,11848031,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
37,2000.0,600.0,2,0,3,Familiar,Consumo,10000.0,True,True,1185002102,11850021,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
32,2000.0,600.0,2,0,2,Propia,Negocio,12000.0,True,True,1185418101,11854181,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R006,4,0,,True,False,1,0
37,1200.0,360.0,2,2,1,Familiar,Consumo,10000.0,False,True,1185804101,11858041,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
51,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1186105101,11861051,REVISION_MANUAL,73,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
65,14000.0,4200.0,2,0,0,Propia,Consumo,10000.0,True,True,1186205101,11862051,REVISION_MANUAL,76,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
27,1500.0,450.0,2,1,2,Familiar,Negocio,12000.0,False,True,1186607102,11866071,REVISION_MANUAL,72,0.3,MODERADO,R001|R006,2,0,,True,False,1,0
40,500.0,150.0,2,1,2,Familiar,Consumo,9000.0,False,True,1187709102,11877091,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
66,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,1188001101,11880011,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
26,2200.0,660.0,2,4,3,Familiar,Consumo,10000.0,False,True,1189005102,11890051,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
46,2000.0,600.0,2,0,3,Familiar,Negocio,12000.0,True,True,1189101102,11891011,RECHAZADO,52,0.3,MODERADO,R001|R004|R006,3,0,,True,False,1,0
61,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1190102103,11901021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
29,2000.0,600.0,2,4,3,Familiar,Consumo,10000.0,False,True,1190806103,11908061,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
48,6000.0,1800.0,2,1,1,Familiar,Consumo,10000.0,False,True,1191602102,11916021,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
33,2000.0,600.0,2,2,2,Familiar,Consumo,10000.0,False,True,1191905102,11919051,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
48,1500.0,450.0,2,1,7,Familiar,Negocio,12000.0,False,True,1192012103,11920121,RECHAZADO,59,0.3,MODERADO,R001|R006|R010,3,0,,True,False,1,0
70,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1192702101,11927021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
25,2500.0,750.0,2,4,4,Familiar,Consumo,10000.0,False,True,1192910102,11929101,REVISION_MANUAL,67,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
70,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,1193804102,11938041,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
22,2300.0,690.0,2,4,2,Familiar,Consumo,10000.0,False,True,1194102101,11941021,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
59,1500.0,450.0,2,0,3,Propia,Consumo,10000.0,True,True,1194405101,11944051,RECHAZADO,53,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
56,2400.0,720.0,2,4,4,Propia,Consumo,10000.0,False,True,1194503102,11945031,REVISION_MANUAL,70,0.3,MODERADO,R001|R005|R010,3,0,,True,False,1,0
33,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,1195504102,11955041,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
61,7000.0,2100.0,2,0,2,Propia,Consumo,10000.0,True,True,1196903101,11969031,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
66,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1197002101,11970021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
42,2500.0,750.0,2,0,0,Familiar,Negocio,12000.0,True,True,1197409102,11974091,RECHAZADO,57,0.3,MODERADO,R001|R004|R006,3,0,,True,False,1,0
69,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1198405102,11984051,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
43,1000.0,300.0,2,1,2,Familiar,Consumo,10000.0,False,True,1198601102,11986011,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
65,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1199105101,11991051,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
30,800.0,240.0,2,1,0,Familiar,Consumo,10000.0,False,True,1201104102,12011041,REVISION_MANUAL,62,0.3,MODERADO,R001,1,0,,True,False,1,0
29,3000.0,900.0,2,1,1,Familiar,Consumo,10000.0,False,True,1201205101,12012051,REVISION_MANUAL,72,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
27,300.0,90.0,2,1,1,Familiar,Consumo,5400.0,False,True,1201320103,12013201,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
19,1500.0,450.0,2,2,2,Familiar,Consumo,10000.0,False,True,1203811102,12038111,RECHAZADO,56,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
62,500.0,150.0,2,1,0,Propia,Consumo,9000.0,False,True,1205801101,12058011,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
61,1500.0,450.0,2,1,3,Familiar,Consumo,10000.0,False,True,1206602102,12066021,RECHAZADO,56,0.3,MODERADO,R001,1,0,,True,False,1,0
20,4600.0,1380.0,2,4,3,Familiar,Consumo,10000.0,False,True,1206709105,12067091,REVISION_MANUAL,66,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
41,500.0,150.0,2,1,2,Propia,Consumo,9000.0,False,True,1207608102,12076081,REVISION_MANUAL,74,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
30,3000.0,900.0,2,1,3,Familiar,Consumo,10000.0,False,True,1208401103,12084011,REVISION_MANUAL,69,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
23,2100.0,630.0,2,4,1,Familiar,Consumo,10000.0,False,True,1209103102,12091031,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
31,2000.0,600.0,2,2,3,Familiar,Consumo,10000.0,False,True,1210804103,12108041,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
41,2200.0,660.0,2,4,0,Familiar,Consumo,10000.0,False,True,1211201101,12112011,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
65,1200.0,360.0,2,1,4,Propia,Consumo,10000.0,False,True,1211501101,12115011,REVISION_MANUAL,60,0.3,MODERADO,R001|R005|R010,3,0,,True,False,1,0
40,15000.0,4500.0,2,1,2,Familiar,Consumo,10000.0,False,True,1213803101,12138031,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
70,1500.0,450.0,2,0,0,Familiar,Consumo,10000.0,True,True,1215204103,12152041,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
58,4000.0,1200.0,2,0,2,Propia,Consumo,10000.0,True,True,1216504202,12165042,REVISION_MANUAL,66,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
59,300.0,90.0,2,1,2,Familiar,Consumo,5400.0,False,True,1217212101,12172121,RECHAZADO,57,0.3,MODERADO,R001,1,0,,True,False,1,0
71,7000.0,2100.0,2,0,0,Familiar,Consumo,10000.0,True,True,1217904101,12179041,RECHAZADO,56,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
33,2000.0,600.0,2,4,7,Familiar,Consumo,10000.0,False,True,1218005104,12180051,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
38,1400.0,420.0,2,2,2,Familiar,Consumo,10000.0,False,True,1221519101,12215191,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
48,1200.0,360.0,2,4,1,Familiar,Consumo,10000.0,False,True,1222120201,12221202,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
39,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,False,True,1222504103,12225041,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
25,1500.0,450.0,2,2,2,Familiar,Consumo,10000.0,False,True,1223105102,12231051,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
50,1800.0,540.0,2,1,1,Familiar,Consumo,10000.0,False,True,1226509101,12265091,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
50,1500.0,450.0,2,2,1,Familiar,Consumo,10000.0,False,True,1227206103,12272061,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
19,1600.0,480.0,2,4,4,Familiar,Consumo,10000.0,False,True,1227702103,12277021,RECHAZADO,43,0.3,MODERADO,R001|R009|R010,3,0,,True,False,1,0
19,3000.0,900.0,2,2,2,Familiar,Consumo,10000.0,False,True,1228403103,12284031,REVISION_MANUAL,67,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
70,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,1228706101,12287061,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
51,2000.0,600.0,2,0,1,Propia,Consumo,10000.0,True,True,1229103101,12291031,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
55,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,1229305102,12293051,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
52,2000.0,600.0,2,0,2,Familiar,Consumo,10000.0,True,True,1230515104,12305151,RECHAZADO,42,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
56,1000.0,300.0,2,2,0,Familiar,Consumo,10000.0,False,True,1230902101,12309021,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
31,1250.0,375.0,2,2,3,Familiar,Consumo,10000.0,False,True,1234002102,12340021,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
33,500.0,150.0,2,2,4,Familiar,Consumo,9000.0,False,True,1234217103,12342171,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
59,1000.0,300.0,2,1,1,Propia,Consumo,10000.0,False,True,1234904101,12349041,REVISION_MANUAL,74,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
26,2500.0,750.0,2,0,2,Propia,Consumo,10000.0,True,True,1236916101,12369161,REVISION_MANUAL,67,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
42,6000.0,1800.0,2,4,4,Familiar,Consumo,10000.0,False,True,1237604104,12376041,REVISION_MANUAL,70,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
74,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,1237701101,12377011,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
78,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1238801102,12388011,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
41,4000.0,1200.0,2,0,1,Familiar,Consumo,10000.0,True,True,1239104101,12391041,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
55,2000.0,600.0,2,0,2,Familiar,Consumo,10000.0,True,True,1239605102,12396051,RECHAZADO,42,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
55,2500.0,750.0,2,0,3,Propia,Consumo,10000.0,True,True,1241603102,12416031,REVISION_MANUAL,66,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
45,500.0,150.0,2,1,1,Propia,Consumo,9000.0,False,True,1242205101,12422051,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
34,2000.0,600.0,2,1,2,Propia,Consumo,10000.0,False,True,1242605101,12426051,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
23,12000.0,3600.0,2,2,5,Familiar,Consumo,10000.0,False,True,1242701105,12427011,REVISION_MANUAL,70,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
55,2000.0,600.0,2,0,4,Propia,Consumo,10000.0,True,True,1243018101,12430181,RECHAZADO,44,0.3,MODERADO,R001|R004|R005|R010,4,0,,True,False,1,0
21,9000.0,2700.0,2,4,4,Familiar,Consumo,10000.0,False,True,1244403104,12444031,REVISION_MANUAL,70,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
41,2000.0,600.0,2,0,3,Familiar,Consumo,10000.0,True,True,1244805102,12448051,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
72,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1246202101,12462021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
35,7000.0,2100.0,2,0,2,Familiar,Consumo,10000.0,True,True,1247202102,12472021,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
56,1800.0,540.0,2,4,5,Propia,Consumo,10000.0,False,True,1247804101,12478041,REVISION_MANUAL,70,0.3,MODERADO,R001|R005|R010,3,0,,True,False,1,0
19,7000.0,2100.0,2,0,3,Familiar,Consumo,10000.0,True,True,1247904105,12479041,RECHAZADO,40,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
80,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,1248602101,12486021,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
22,1800.0,540.0,2,2,4,Familiar,Consumo,10000.0,False,True,1249104103,12491041,RECHAZADO,55,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
24,2500.0,750.0,2,4,2,Familiar,Consumo,10000.0,False,True,1249504102,12495041,REVISION_MANUAL,78,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
58,2100.0,630.0,2,1,0,Propia,Consumo,10000.0,False,True,1250902101,12509021,REVISION_MANUAL,76,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
20,1700.0,510.0,2,4,3,Familiar,Consumo,10000.0,False,True,1251104103,12511041,RECHAZADO,54,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
19,7000.0,2100.0,2,0,3,Familiar,Consumo,10000.0,True,True,1252218102,12522181,RECHAZADO,40,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
